Abandono,Gender,Age,High_School_GPA,Language_Level,Toefl
0,1,18,91.904,8,600
0,1,18,83.83,5,480
0,0,18,94.333,7,593
0,1,18,86.166,6,537
0,0,18,84.095,5,480
0,1,19,84.63,8,607
0,0,19,85.26,7,563
0,0,18,90.38,8,630
0,0,18,87.619,6,543
0,1,18,84.51,7,573
0,1,19,85.833,8,623
0,1,18,86.97,8,617
0,0,19,89.16,6,530
0,0,18,88.83,7,587
0,1,18,96.928,8,653
0,0,18,96.44,8,653
0,0,19,88.9,6,537
0,0,18,95.952,8,627
0,0,18,84.285,4,443
0,1,20,89.06,7,597
0,1,20,76.71,5,497
0,0,18,93.238,8,607
0,0,18,95.452,8,613
0,1,19,87.952,8,607
1,0,18,85.523,7,590
0,1,19,92.877,8,623
0,0,17,86.261,8,633
0,1,18,90.476,8,617
0,0,19,89.5,7,557
0,0,18,87.119,7,563
0,0,19,94.904,7,583
0,0,18,92.428,8,607
0,0,18,87.666,7,563
0,0,18,87.928,6,527
0,1,18,87.964,7,560
0,1,18,84.19,7,567
0,0,18,92,8,633
0,1,17,88.081,7,560
0,0,17,89.19,4,453
1,0,18,88.309,4,417
1,0,18,91.2,6,543
0,1,19,90.452,8,600
0,1,19,87.795,7,573
0,1,19,89.619,7,590
1,0,18,88.91,7,577
0,1,17,92.38,8,600
0,1,18,77.97,7,590
0,1,18,91.166,7,587
0,1,18,93.5,8,630
0,0,18,83.38,7,590
0,0,18,95.523,8,653
0,0,18,88.095,8,643
0,1,17,93.785,6,530
0,1,20,74,5,510
0,1,18,84.651,8,630
0,1,19,92.666,8,623
0,1,19,91.547,7,597
0,1,19,74.95,6,543
0,0,18,92.38,7,597
0,1,18,86.595,7,550
0,1,18,85.952,8,617
0,0,18,95.19,8,670
0,0,18,82.85,7,567
0,1,18,84.76,8,627
0,0,18,87.11,7,560
0,1,18,86.833,8,613
0,0,18,85.42,7,560
1,1,18,92.238,8,663
0,1,18,78.45,5,513
0,1,18,84.59,6,523
0,0,19,91.285,8,630
0,1,18,87.833,7,550
0,0,18,81.285,7,560
0,0,19,89.166,8,610
0,1,18,92.142,8,620
0,0,18,93.38,8,617
0,0,18,79.285,6,530
0,0,18,86.547,7,567
1,0,18,86.738,7,593
0,0,19,90.88,8,627
0,1,18,85.238,7,583
0,0,18,82.85,7,590
0,1,18,88.238,8,667
0,1,18,82.33,7,563
0,1,18,81.666,7,550
0,1,18,93.119,7,583
0,1,18,89.523,8,657
0,1,18,82.285,8,623
0,0,18,81.309,7,583
0,1,18,81.52,5,500
0,0,18,92.904,7,573
0,0,18,80.26,6,537
0,0,18,97.404,8,610
0,1,18,80.07,7,587
0,0,18,88.214,7,560
0,1,18,83.142,6,543
0,1,18,83.261,7,577
0,0,19,82,7,567
0,0,19,88.404,8,643
0,1,19,89.928,8,600
0,1,18,87.88,8,620
0,0,18,86.54,8,627
0,1,19,90.142,8,603
0,0,18,84.214,7,553
0,1,17,89.48,7,553
0,0,19,82.69,6,537
0,1,18,79.58,6,540
0,0,18,83.11,7,560
0,1,18,81.09,6,520
0,1,18,78.09,6,527
0,1,18,84.5,7,567
0,1,18,89.309,5,517
0,0,18,79.11,5,507
0,0,18,81,5,517
0,0,18,89.261,6,533
0,1,19,74.58,6,527
0,1,18,79.97,6,523
0,1,18,80.61,4,447
0,0,18,79.4,4,477
0,1,18,79.39,6,523
0,1,19,80.02,7,560
0,0,18,82.31,6,540
0,0,19,90.857,7,583
0,1,18,93.119,8,633
0,1,18,90.785,7,553
0,0,18,96.142,7,560
0,1,19,93.142,8,600
0,0,17,79.41,4,477
0,0,18,79.66,7,573
0,0,19,90.09,8,677
0,0,18,87,7,550
0,0,19,89.904,7,560
0,0,18,87.38,7,580
0,0,18,91.952,8,600
0,1,18,90.333,7,553
0,0,18,89.476,6,527
0,1,18,92.142,8,643
0,0,18,94.761,7,567
0,0,18,86.095,4,463
0,1,18,92.023,7,550
0,0,18,95.071,7,597
0,0,18,84.119,7,570
1,1,18,91.71,7,593
0,1,18,90.97,7,560
0,1,18,88.071,6,547
0,0,18,94.666,7,573
1,1,18,76.65,5,517
0,1,18,82.14,7,550
0,0,18,81.39,7,577
0,0,19,94.333,7,597
0,1,19,94.428,7,567
0,1,19,82.22,7,553
0,0,18,89.333,7,573
0,0,18,93.738,8,677
0,1,17,90.523,7,550
0,1,17,85.47,7,563
0,0,18,86.95,7,560
0,1,18,83.9,7,583
1,0,19,90.52,8,600
0,0,19,86.095,4,473
0,1,18,91.666,8,627
0,1,18,91.69,7,580
0,1,18,82.52,6,547
0,0,18,89.571,7,567
0,1,18,78.47,6,523
0,1,18,98.166,8,610
0,1,18,88.904,7,560
0,0,18,83.02,5,510
1,0,18,91.88,7,553
0,0,18,93.38,7,567
0,0,17,80.26,7,550
0,0,19,93.571,8,620
0,1,18,81.85,5,500
0,1,18,89.88,8,657
0,1,18,82.6,1,453
0,1,18,87.604,1,447
0,1,18,81.644,1,413
0,0,18,86.227,1,520
0,0,18,83.363,1,427
0,1,18,88.844,1,527
0,0,18,83.063,1,477
0,0,17,89.348,1,497
0,1,18,85.116,1,477
0,1,18,93.116,1,537
0,1,18,77.085,2,503
0,1,18,89.186,2,453
0,0,18,93.046,2,510
0,1,17,90.883,2,520
0,1,18,88.418,2,520
0,1,18,77.938,2,470
0,0,18,88.697,2,513
0,1,18,95.116,3,537
1,0,18,82.431,3,557
0,1,18,79.755,3,537
0,1,18,89.116,3,520
0,1,18,76.938,3,477
0,1,18,77.673,3,493
0,0,18,82.488,3,477
0,1,18,80.088,3,513
0,1,19,82.136,3,540
1,1,18,76.127,3,553
0,1,18,87.487,3,470
0,1,19,82.976,3,490
0,1,18,84.767,3,503
0,1,19,91.325,3,547
0,1,17,75.66,3,560
0,0,18,91.136,3,500
0,1,18,77.956,3,503
0,1,17,78.739,3,533
0,1,18,74.75,3,473
0,0,18,92.545,4,580
0,1,18,89.162,4,480
0,1,18,97,4,543
0,1,18,90.186,4,513
0,1,18,80,4,590
0,1,18,87.883,4,587
0,1,18,90.181,4,580
0,1,18,77.957,4,420
0,1,18,91.232,4,577
0,1,18,95.976,4,537
0,1,18,84.233,4,533
0,1,18,93.651,4,533
0,0,18,86.155,4,537
1,1,18,91.441,4,493
0,0,18,87.659,4,497
0,1,18,80.148,4,520
0,0,18,89.813,4,540
0,0,18,91.195,4,603
0,1,18,77.666,4,617
0,0,18,90.116,4,553
0,1,18,82.363,4,500
0,0,18,93.534,4,550
0,1,18,86.744,4,567
0,0,18,89.651,4,483
0,1,17,87.511,4,510
0,1,19,80.765,4,493
0,1,18,91.162,4,603
1,0,19,77.354,4,547
0,1,18,77.418,4,577
0,1,18,79.022,4,487
0,1,19,76.622,4,637
0,0,18,76.666,4,507
0,1,18,82.113,4,537
0,1,17,76.155,4,613
0,0,17,84.928,4,547
0,0,19,77.652,4,483
0,0,19,80.869,4,530
0,0,18,87.186,4,533
0,0,18,89,4,500
0,1,18,77.711,4,477
0,0,18,80.933,4,483
0,0,19,86.651,4,557
0,1,19,81.069,4,573
0,1,18,87.232,4,557
0,1,18,78.148,4,523
0,1,19,87.186,4,573
0,0,19,86.046,4,580
1,0,18,86.86,4,540
0,1,18,79.352,4,517
0,1,19,77.434,4,487
0,1,19,83.113,4,570
0,0,18,89,4,543
0,1,19,84.837,4,550
0,0,17,83.931,4,520
0,0,18,87.441,4,483
0,1,18,91.976,4,520
0,1,18,80.217,4,513
0,0,18,88.046,4,547
0,0,18,83.545,4,597
0,1,18,88.046,4,550
0,1,18,82.604,4,550
0,0,18,88.302,4,560
0,1,18,90.627,4,573
0,1,18,89.318,4,523
0,1,18,83.863,4,587
0,1,18,80.666,4,543
1,0,18,85.279,4,547
0,1,18,91.906,4,587
0,0,18,78.127,4,467
0,1,20,81.465,4,513
0,1,17,91.829,4,557
0,0,18,91.075,4,553
0,1,18,90.232,4,550
0,0,18,87.045,4,530
0,1,18,85.186,4,520
0,1,18,76.195,4,557
0,1,18,85.545,4,550
0,1,17,87.604,4,520
0,0,18,91,4,550
0,1,18,77.955,4,503
0,1,18,86.674,4,570
0,1,17,88.186,4,543
0,1,18,85.869,4,547
0,0,17,87.488,4,557
0,1,18,88.883,4,623
0,0,19,92.511,4,587
0,1,18,82.159,4,527
0,0,18,79.369,4,537
0,1,18,82.068,4,537
0,1,18,86.744,4,530
0,1,18,90.26,4,607
0,0,18,92.79,4,577
0,0,18,87.739,4,607
0,0,18,92.72,4,587
0,1,18,95.209,4,593
0,0,18,89.255,4,550
0,0,18,85.409,4,580
0,1,19,76.891,4,520
0,1,18,89.534,4,547
0,0,18,88.136,4,540
0,0,18,79.447,4,547
0,1,18,87.744,4,550
0,1,18,84.627,4,540
0,1,18,90.418,4,533
0,0,18,86.355,4,540
0,0,18,86.186,4,517
0,0,18,85.09,4,530
0,0,18,83.363,4,450
1,0,18,87.288,4,533
0,0,18,83.159,4,550
0,1,18,84.431,4,510
0,1,18,83.155,4,547
0,1,19,82,4,540
0,1,18,79.422,4,530
0,0,18,79.239,4,507
0,0,18,79.688,4,547
0,1,18,80.565,4,550
0,0,18,84.604,4,590
0,0,18,81.133,4,543
0,1,18,81.79,4,533
0,1,18,81,4,550
0,1,18,77.326,4,560
0,0,18,85.813,4,543
0,1,18,78.395,4,470
0,1,18,74.755,4,550
1,0,18,88.837,4,527
0,0,19,85.586,4,510
0,0,17,92.209,4,573
0,0,17,86.558,4,420
0,0,18,96.069,4,550
0,0,18,82.604,4,440
0,0,18,87.166,4,480
0,0,19,77.183,4,447
0,0,18,92.72,4,490
0,1,18,88.727,4,530
0,1,18,90.906,4,510
0,1,18,81.386,4,507
0,0,18,88.883,4,543
0,1,18,90.837,4,590
0,0,18,82.545,4,580
0,0,18,80.869,4,507
0,0,18,86.022,4,503
0,1,18,79.872,4,557
0,1,18,82.511,4,530
0,1,18,86.674,4,567
0,0,18,84.046,4,520
0,0,18,91.906,4,570
0,0,18,90.8,4,620
0,1,18,79.6,4,533
0,0,17,91.511,5,463
0,0,18,84.886,5,493
0,0,18,88.159,5,467
0,1,19,70.672,5,487
0,1,19,73.745,5,460
0,1,21,73.117,5,490
0,0,18,75.7,5,447
0,0,18,93.928,5,480
0,1,20,83,5,470
0,1,19,72.87,5,470
0,1,18,85.511,5,493
0,1,18,77.957,5,487
0,1,18,93.418,5,480
0,1,18,85.909,6,450
0,1,20,73.592,6,490
1,0,17,87.111,6,503
0,1,17,85.431,6,540
1,0,18,79.608,6,507
0,1,18,86.767,6,520
0,1,17,86.581,6,503
0,1,17,89.023,6,513
0,1,18,89.651,6,507
0,0,18,84.023,6,520
0,0,18,85.909,6,527
0,1,18,80.931,6,523
0,1,19,85.4,6,537
0,0,18,86.232,6,503
0,1,18,78.531,6,447
0,1,19,74.773,6,503
1,1,19,76.54,6,533
1,1,19,74.384,6,513
0,1,18,81.511,6,600
0,1,19,85.186,6,527
0,1,18,93.093,6,567
0,0,17,85,6,547
0,1,18,84.113,6,543
0,1,18,89.069,6,547
0,0,18,91.604,6,543
0,0,18,96.139,6,617
0,0,18,82.377,6,547
0,1,18,92.441,6,620
0,0,18,89.86,6,567
0,1,19,80.147,6,620
0,0,18,89.7,6,590
0,1,19,80.534,6,533
0,1,18,92.488,6,603
0,0,18,77.893,6,570
0,0,18,94.348,6,587
0,1,18,77.711,6,550
0,1,18,86.767,6,573
0,0,18,92.558,6,537
0,0,18,84.818,6,607
0,0,19,89.139,6,537
0,1,19,85.837,6,590
0,1,18,81.673,6,533
0,0,19,91.72,6,553
0,1,18,81.63,6,520
0,1,17,87.744,6,563
0,0,18,82.681,6,577
0,0,19,86.162,6,580
0,1,18,79.666,6,550
0,0,19,82.302,6,527
0,1,19,80,6,510
0,1,18,91.906,6,580
0,0,18,88.186,6,560
0,0,19,82.977,6,557
0,1,18,79.386,6,560
0,1,18,85.209,6,587
0,0,19,80.375,6,547
0,0,18,79.933,6,540
0,0,19,81.906,6,540
0,0,18,83.581,6,557
0,1,19,75.877,6,530
0,1,20,83.285,6,533
0,0,18,85.302,6,597
0,1,19,87.279,6,550
0,1,19,74.162,6,523
0,0,19,92.697,6,573
1,1,19,82,6,520
0,1,19,85.931,6,563
0,1,18,83.906,6,610
0,1,18,86.744,6,557
0,0,18,87.386,6,570
0,1,18,88.441,6,547
0,1,19,76.888,6,537
0,0,19,88.883,6,570
0,1,19,84.155,6,617
0,1,19,89.465,6,560
0,1,19,79.739,6,563
0,1,18,82.651,6,550
0,0,18,84.113,6,543
0,1,18,89.79,6,643
0,1,19,83.276,6,603
0,0,19,88.465,6,573
0,0,18,88.674,6,530
0,0,19,85.627,6,550
0,0,18,81.311,6,537
0,0,18,91.209,6,577
0,0,18,91.674,6,557
0,1,18,80.934,6,573
0,1,18,78.484,6,550
0,0,18,92.488,6,573
1,0,19,81.325,6,573
0,0,19,84.363,6,617
0,1,19,79.288,6,533
0,0,18,84.976,6,563
0,1,18,84.069,6,570
0,1,18,76.191,6,573
0,1,19,79.586,6,513
0,1,19,85.348,6,543
0,1,19,76.75,6,547
0,1,19,76.081,6,523
0,0,19,81.69,6,553
0,1,18,90.441,6,577
0,0,18,80.195,6,580
0,1,18,93.034,6,517
0,1,18,78.826,6,520
0,0,18,84,6,617
0,0,18,83.767,6,547
0,1,19,76.041,6,533
0,1,20,78.428,6,520
0,1,18,84.534,6,530
0,1,18,81.6,6,633
0,1,18,81.116,6,497
0,1,19,92.204,6,557
0,0,18,90.209,6,603
0,0,18,83.622,6,560
0,1,19,88.372,6,597
0,1,18,92.953,6,567
0,0,18,92.72,6,627
0,1,18,94.325,6,567
0,0,18,87.325,6,550
0,1,18,86.818,6,610
0,0,18,85.113,6,547
0,1,18,89.272,6,613
0,1,18,81,6,540
0,1,18,83.302,6,560
0,0,17,90.023,6,577
0,0,19,82.869,6,593
0,0,18,84.657,6,543
0,1,18,93.279,6,517
0,1,18,97.255,6,520
0,1,18,92.268,6,597
0,0,18,96.285,6,587
0,1,18,89.186,6,537
1,0,18,92.827,6,567
0,1,18,79.444,6,540
0,0,18,80.229,6,520
1,0,18,80.844,6,540
1,0,19,88.674,6,550
0,0,18,86.767,6,550
1,1,18,88.697,6,600
0,1,18,81.333,6,600
0,0,18,91.627,6,597
0,1,18,87.727,6,557
1,1,19,80.095,6,543
0,0,18,93.604,6,620
0,0,18,85.186,6,557
0,1,19,85.088,6,583
0,1,18,88.651,6,543
0,1,18,84.046,6,560
0,0,18,88.511,6,580
0,1,18,92.488,6,540
0,1,18,93.976,6,543
0,1,18,87.34,6,637
0,0,18,82.295,6,510
0,0,18,93.79,6,547
0,1,18,85.744,6,527
0,1,18,86.674,6,553
0,0,18,80.09,6,513
0,0,17,96.046,6,600
0,0,18,86.232,6,537
0,0,18,89.023,6,570
0,0,18,84.111,6,540
0,1,19,79.155,6,610
0,1,18,91.065,6,577
0,0,18,89.456,6,597
0,1,18,79.113,6,547
0,1,18,91.674,6,580
0,0,17,82.688,6,557
0,1,18,90.279,6,593
0,0,18,86.488,6,567
0,1,18,78.391,6,543
0,0,18,88.209,6,540
0,0,18,82.909,6,550
0,1,18,92.767,6,570
0,1,18,85.186,6,543
0,1,18,86.181,6,567
0,0,18,93.139,6,600
0,0,18,83.733,6,537
0,1,17,72.549,6,553
0,1,18,78.866,6,500
0,0,19,87.866,6,500
0,1,18,89.275,6,537
0,1,19,79.62,6,537
0,1,18,78.772,6,533
0,0,18,89.81,6,542
0,1,18,84.511,6,537
0,1,19,89.97,6,533
0,1,18,85.046,6,537
0,1,19,85.93,6,537
0,0,18,91.186,6,537
0,0,20,87.72,6,533
0,0,18,87.14,6,537
0,0,19,86.586,6,537
0,0,19,87.093,6,533
0,0,17,90.651,6,537
0,1,19,82.55,6,537
0,0,18,83.818,6,537
0,1,17,87.162,6,537
0,1,18,90.255,6,597
0,1,18,88.906,6,580
0,1,18,95.023,6,610
1,1,18,88.72,6,603
0,1,19,85.953,6,540
0,1,17,87.517,6,513
0,1,18,78.347,6,520
0,0,18,83.795,6,537
0,0,18,87.085,6,520
0,1,18,81.666,6,537
0,0,19,90.372,6,537
0,1,18,84.395,6,520
0,0,18,94.395,6,600
0,1,18,80.086,6,520
0,1,18,79.727,6,520
0,0,18,78.347,6,520
0,1,17,84.422,6,537
1,1,19,75.632,6,520
0,1,18,75.078,6,520
0,0,18,88.116,6,537
0,0,18,86.722,6,520
1,1,18,80.065,6,567
0,0,18,84.195,6,520
1,0,18,83.906,6,577
0,0,18,96.93,6,520
0,0,19,94.744,6,520
0,0,19,92.085,6,543
0,1,19,78.714,6,537
0,1,18,83.023,6,557
0,0,18,84.022,6,593
0,1,18,86.155,6,590
0,0,17,89.697,6,537
0,0,18,85.931,6,580
0,1,18,84.159,6,557
0,0,18,93.186,6,540
0,1,19,84.295,6,543
0,1,18,82.466,6,547
0,1,18,80.638,6,500
0,1,18,85.953,6,540
0,1,19,78.896,6,553
0,1,18,82.793,6,563
0,0,19,85.241,6,550
0,1,18,87.454,6,527
0,1,18,91.93,7,593
0,1,18,92.09,7,670
0,0,18,96.418,7,597
0,1,18,95.395,7,587
0,1,18,89.558,7,597
0,0,18,86.651,7,557
0,1,17,91.034,7,613
1,1,17,85.767,7,567
0,0,19,85.777,7,560
0,0,18,94.79,7,593
0,1,18,79.844,7,563
0,0,17,82.5,7,570
0,0,18,93.976,7,587
0,1,17,88.272,7,553
0,1,18,95.744,7,577
0,0,18,94.534,7,553
0,0,25,90,7,550
1,1,19,68.438,7,550
1,1,19,74.054,7,577
0,1,18,90.744,7,587
0,0,19,90.13,7,600
0,0,17,86.069,7,590
0,0,19,88.696,7,590
0,0,19,90.395,7,643
0,1,19,75.396,7,580
0,1,19,75.12,7,507
0,1,19,85.302,7,577
0,1,18,90.139,7,570
0,1,18,90.906,7,650
0,0,18,92.976,7,577
0,0,18,93.837,7,543
0,1,18,79.666,7,540
0,0,19,87.837,7,543
0,1,18,89.953,7,637
0,1,18,93.488,7,590
0,1,19,84.976,7,530
0,1,19,82.465,7,597
0,1,18,94,7,587
1,1,18,79.195,7,577
0,0,18,85.279,7,630
0,0,19,89,7,583
0,0,18,92.627,7,527
0,1,18,84.441,7,580
0,0,18,82.844,7,603
0,1,18,87.93,7,627
0,0,17,84.022,7,570
0,0,17,90.674,7,590
0,0,18,88.209,7,597
0,0,18,95.906,7,613
0,1,19,81.613,7,537
0,0,18,88.116,7,550
0,1,19,83.069,7,593
0,0,18,94.093,7,573
0,1,18,89.186,7,587
0,1,18,82.466,7,570
0,1,18,87.139,7,550
0,1,18,84.909,7,597
0,1,18,81.139,7,597
0,1,18,91.465,7,620
0,1,19,84.813,7,527
0,0,18,94,7,647
0,0,19,97.674,7,643
0,0,18,89.581,7,657
0,1,18,98.304,7,670
0,1,18,93.395,7,650
0,0,19,92.186,7,590
0,0,19,83.155,7,623
0,1,19,94.325,7,623
0,1,18,91.883,7,537
0,1,18,95.697,7,560
0,1,19,90.767,7,610
0,0,19,93.627,7,593
0,1,25,86.619,7,550
0,0,18,94.79,7,677
0,1,18,93.86,7,590
0,0,18,93.813,7,590
0,0,18,88.558,7,630
0,0,18,92.837,7,550
0,1,18,85.883,7,620
0,1,18,90.232,7,663
0,0,17,98.465,7,623
0,1,19,92.209,7,653
0,0,19,88.8,7,647
0,0,18,90.042,7,590
0,1,18,75.918,7,630
0,0,18,86.906,7,577
0,0,17,94.372,7,590
0,1,19,86.422,7,567
0,0,18,97.744,7,557
0,0,18,91.209,7,600
0,1,19,86.441,7,613
0,0,18,86.181,7,580
0,1,18,83.837,7,637
0,0,18,93.604,7,593
0,0,18,92.418,7,637
0,1,18,93.767,7,520
0,0,18,90.674,7,630
0,0,19,87.581,7,600
0,0,18,91.325,7,600
0,0,19,92.965,7,600
0,0,18,90.069,7,590
0,0,18,89.465,7,573
0,0,18,89.232,7,580
0,1,18,84.355,7,597
0,0,19,84.355,7,573
0,0,19,87.325,7,547
0,1,18,83.93,7,570
0,0,18,92.116,7,617
0,0,19,82.744,7,573
0,0,19,83.813,7,563
0,0,18,88.93,7,583
0,0,19,85.767,7,530
0,0,18,88.534,7,553
0,0,18,88.232,7,607
0,0,19,90.395,7,640
0,1,19,91.478,7,623
0,1,18,89.108,7,630
0,0,19,88.906,7,573
0,1,19,86.581,7,590
0,1,19,81.136,7,573
0,0,18,91.695,7,587
0,0,18,81.4,7,547
0,0,18,82,7,553
0,1,19,76.886,7,560
0,0,18,93.581,7,630
0,1,18,82.204,7,567
0,1,18,77.711,7,560
0,1,18,75,7,537
0,0,18,92.93,7,650
0,1,18,80.723,7,567
0,0,18,88.976,7,560
0,1,18,92.348,7,590
0,0,18,91.279,7,577
0,1,18,78.111,7,520
0,1,19,90.209,7,603
0,0,18,85.86,7,537
0,1,18,88.581,7,550
0,0,18,88.279,7,557
0,0,18,84.5,7,627
0,1,19,82.25,7,617
0,0,18,90.279,7,570
0,0,18,76.425,7,590
0,1,18,88,7,553
0,1,18,86.548,7,563
0,1,18,91.534,7,583
0,0,18,89.906,7,543
0,0,19,80.375,7,553
0,1,18,81.25,7,553
0,1,18,82.348,7,563
0,0,18,77.416,7,580
0,0,18,84.697,7,563
0,0,19,90.046,7,557
0,0,18,82,7,607
0,1,19,89.255,7,587
1,0,18,78.187,7,613
0,1,18,82.604,7,623
0,1,18,78.522,7,603
0,1,18,77.469,7,600
0,0,18,87.441,7,570
0,0,18,87.116,7,550
0,1,18,77.173,7,533
0,1,18,82.111,7,637
0,0,19,82.022,7,607
0,0,18,87.511,7,577
0,1,19,78.054,7,603
0,1,19,79.465,7,537
0,1,19,79.604,7,607
0,1,19,91.744,7,577
0,0,18,89.372,7,570
0,1,18,79.159,7,550
0,0,17,84.25,7,560
0,0,18,84.581,7,677
0,0,18,83.325,7,610
0,1,18,89.441,7,640
0,1,18,93.847,7,647
0,1,18,84.209,7,537
0,1,19,80.636,7,523
0,0,19,85.581,7,563
0,1,19,88.729,7,600
0,0,19,82.522,7,610
1,1,19,79.568,7,600
0,1,19,84.09,7,647
0,0,18,89.232,7,637
0,1,18,81.279,7,480
0,1,19,76.083,7,557
0,0,18,80.244,7,573
0,0,17,90.239,7,590
0,0,18,87.627,7,577
0,1,18,82.155,7,557
0,0,18,87.72,7,563
0,1,18,76.617,7,587
0,0,18,84.883,7,587
0,0,18,84.777,7,567
0,1,19,79.177,7,560
0,0,22,85.416,7,583
0,1,21,80.093,7,597
0,1,20,78.79,7,550
0,0,20,73.333,7,583
0,1,19,75.711,7,577
0,1,20,88.142,7,567
0,0,19,90.428,7,587
0,1,19,70.054,7,557
0,1,20,77.045,7,573
0,0,19,73.547,7,563
0,1,19,74.156,7,587
0,1,18,90.26,7,560
0,0,18,95.186,7,583
0,0,18,92.372,7,593
0,1,19,81.068,7,590
0,0,18,81.8,7,540
0,1,19,85.227,7,563
1,0,18,82.066,7,557
0,1,19,83.372,7,543
0,1,18,86.161,7,617
0,1,18,81.777,7,593
0,1,19,86.86,7,597
0,1,18,86.488,7,583
0,0,18,83.59,7,617
0,1,18,85.279,7,580
0,0,19,93.883,7,583
0,0,19,93.232,7,593
0,1,18,94.372,7,600
0,0,19,95.021,7,613
0,1,18,88.976,7,580
0,1,19,84.659,7,587
0,1,18,93.279,7,590
0,1,18,88.976,7,573
0,0,18,81.604,7,557
0,0,18,96.697,7,573
0,0,19,94.378,7,577
0,0,18,83.155,7,563
0,1,18,83.767,7,553
0,1,19,79.4,7,657
0,1,19,90.279,7,583
1,1,19,87.093,7,577
0,1,19,94.5,7,630
0,0,18,90.023,7,610
0,0,19,92.651,7,573
0,1,19,80.343,7,570
0,0,19,88.906,7,557
0,0,18,87.86,7,633
0,0,18,94.116,7,647
0,0,19,91.627,7,617
0,1,18,88.325,7,573
0,0,18,91.72,7,593
0,1,19,89.325,7,580
0,1,19,79.954,7,590
0,1,19,84.372,7,570
0,0,18,90.348,7,593
0,0,19,95.837,7,573
0,0,18,89.86,7,587
0,0,19,87.022,7,573
1,0,19,81.311,7,567
0,1,18,79.644,7,527
0,1,18,76.883,7,573
0,1,18,91.79,7,650
0,1,18,83.227,7,563
0,1,18,87.813,7,593
0,1,19,85.023,7,543
0,1,18,84.232,7,617
0,0,18,80.422,7,523
0,1,19,81.577,7,587
0,1,19,82.09,7,577
0,1,18,92.395,7,643
0,1,18,84.186,7,583
0,0,19,90.302,7,577
0,0,19,87.767,7,593
0,1,18,85.136,7,630
0,0,19,95.744,7,567
0,1,19,78.954,7,543
0,0,18,90.72,7,590
0,0,19,88.511,7,570
0,0,19,90.953,7,627
0,0,18,86.883,7,613
0,1,19,80.311,7,573
0,1,18,79.5,7,577
0,0,19,84.86,7,527
0,1,18,89.697,7,597
0,1,18,90.209,7,510
0,1,19,80.465,7,557
0,1,19,85.209,7,583
0,1,18,93.488,7,627
0,1,18,92.5,7,593
0,1,19,84.818,7,573
0,1,19,94.838,7,640
0,1,18,86.906,7,563
0,1,18,87.139,7,537
0,0,18,86.93,7,590
0,1,18,81.636,7,503
0,0,18,89.93,7,560
0,0,18,92.744,7,633
0,0,19,83.25,7,643
0,0,19,83.279,7,550
0,0,18,88.883,7,587
0,0,19,79.391,7,590
0,1,18,82.976,7,580
0,0,18,94.744,7,593
0,0,18,83.333,7,607
0,1,18,80.72,7,593
0,1,17,89.302,7,623
0,1,19,85.954,7,617
0,1,19,85.395,7,587
0,0,19,92.651,7,583
0,0,18,94.069,7,620
0,1,19,82.177,7,647
0,0,18,80.977,7,593
0,1,19,82.444,7,523
1,1,19,82.568,7,580
0,0,19,86.883,7,627
0,0,18,97.767,7,593
0,0,18,80.888,7,580
0,0,18,86.302,7,543
1,0,18,86.976,7,660
0,0,18,91.558,7,633
0,0,19,88.534,7,567
1,0,18,83.022,7,553
0,0,19,84.136,7,563
0,0,19,88.883,7,587
0,0,18,90.378,7,587
1,1,19,88.976,7,567
0,1,19,88.886,7,593
0,1,19,86.139,7,570
0,1,19,79.673,7,633
0,0,19,89.186,7,533
0,1,19,87.116,7,607
0,1,18,92.204,7,597
0,1,19,93.186,7,617
0,1,18,80.604,7,533
0,1,19,84.837,7,553
0,0,19,91.209,7,543
0,0,19,82.34,7,517
1,0,19,83.866,7,597
0,0,18,89.209,7,563
0,1,19,78.181,7,487
0,1,19,79.5,7,573
0,1,18,86.627,7,573
0,1,19,89.744,7,650
0,0,18,88.372,7,573
0,1,19,96.302,7,623
0,1,19,82.272,7,527
0,0,19,90.023,7,547
0,0,19,86.068,7,570
0,1,19,85.627,7,610
0,1,18,84.976,7,567
0,1,19,86.767,7,623
1,0,19,89.651,7,563
0,0,19,92.348,7,610
0,0,19,86.069,7,567
0,1,18,79.826,7,617
0,1,18,85.488,7,557
0,0,18,84.568,7,543
0,1,19,80.162,7,567
1,1,18,81.139,7,547
0,0,18,87.116,7,587
0,0,19,89.883,7,547
0,1,18,90,7,627
0,0,18,87.162,7,593
0,0,19,84.795,7,620
0,1,18,80.2,7,573
0,0,18,81.86,7,593
0,1,18,78.621,7,553
0,0,18,89.581,7,590
0,0,18,88.26,7,577
0,1,18,84.279,7,597
0,0,18,97.302,7,643
0,0,18,85.395,7,557
0,1,19,78.837,7,597
0,0,19,82.621,7,550
0,1,18,89.255,7,570
1,1,19,82.25,7,607
0,0,18,83.162,7,550
0,1,19,84.863,7,533
0,1,18,94.395,7,657
0,0,18,85,7,537
0,1,19,77.425,7,590
0,1,18,79.434,7,570
0,0,18,88.186,7,630
0,0,19,90.209,7,617
0,1,18,81.488,7,613
0,0,19,83.813,7,577
0,0,18,80.5,7,540
0,1,19,82.34,7,527
0,1,18,76.326,7,537
0,1,19,76.957,7,617
0,1,19,88.255,7,540
0,1,19,83.348,7,573
0,1,19,80.173,7,530
0,0,18,87.477,7,637
0,1,19,85.581,7,573
